trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
12960508, 7:36:00, 7:36:00,8052,14,,0,0,17.8544
12960508, 7:39:00, 7:39:00,8053,15,,0,0,20.7834
12960508, 7:41:00, 7:41:00,8054,16,,0,0,21.3876
12960508, 7:44:00, 7:44:00,8580,17,,0,0,23.9942
12960508, 7:46:00, 7:46:00,8578,18,,0,0,25.1103
12960508, 7:49:00, 7:49:00,8746,19,,0,0,27.2062
12960508, 7:12:00, 7:12:00,8040,2,,0,0,0.6698
12960508, 7:51:00, 7:51:00,8747,20,,1,0,28.8865
12960508, 7:13:00, 7:13:00,8041,3,,0,0,1.0587
12960508, 7:14:00, 7:14:00,8042,4,,0,0,1.7103
12960508, 7:16:00, 7:16:00,8043,5,,0,0,2.7606
12960508, 7:20:00, 7:20:00,8044,6,,0,0,5.4806
12960508, 7:22:00, 7:22:00,8045,7,,0,0,7.4936
12960508, 7:23:00, 7:23:00,8046,8,,0,0,8.3399
12960508, 7:25:00, 7:25:00,8047,9,,0,0,9.577
12960509, 7:12:00, 7:12:00,8039,1,,0,0,
12960509, 7:29:00, 7:29:00,8048,10,,0,0,11.2779
12960509, 7:31:00, 7:31:00,8049,11,,0,0,12.071
12960509, 7:33:00, 7:33:00,8050,12,,0,0,13.3735
12960509, 7:36:00, 7:36:00,8051,13,,0,0,15.8556
12960509, 7:38:00, 7:38:00,8052,14,,0,0,17.8544
12960509, 7:41:00, 7:41:00,8053,15,,0,0,20.7834
12960509, 7:43:00, 7:43:00,8054,16,,0,0,21.3876
12960509, 7:46:00, 7:46:00,8055,17,,0,0,23.8762
12960509, 7:48:00, 7:48:00,8056,18,,0,0,26.2106
12960509, 7:50:00, 7:50:00,8057,19,,0,0,27.3005
12960509, 7:14:00, 7:14:00,8040,2,,0,0,0.6698
12960509, 7:52:00, 7:52:00,8058,20,,1,0,28.136
12960509, 7:15:00, 7:15:00,8041,3,,0,0,1.0587
12960509, 7:17:00, 7:17:00,8042,4,,0,0,1.7103
12960509, 7:19:00, 7:19:00,8043,5,,0,0,2.7606
12960509, 7:22:00, 7:22:00,8044,6,,0,0,5.4806
12960509, 7:24:00, 7:24:00,8045,7,,0,0,7.4936
12960509, 7:26:00, 7:26:00,8046,8,,0,0,8.3399
12960509, 7:27:00, 7:27:00,8047,9,,0,0,9.577
12960510, 7:08:00, 7:08:00,8039,1,,0,0,
12960510, 7:25:00, 7:25:00,8048,10,,0,0,11.2779
12960510, 7:26:00, 7:26:00,8049,11,,0,0,12.071
12960510, 7:28:00, 7:28:00,8050,12,,0,0,13.3735
12960510, 7:31:00, 7:31:00,8051,13,,0,0,15.8556
12960510, 7:34:00, 7:34:00,8052,14,,0,0,17.8544
12960510, 7:37:00, 7:37:00,8053,15,,0,0,20.7834
12960510, 7:38:00, 7:38:00,8054,16,,0,0,21.3876
12960510, 7:41:00, 7:41:00,8055,17,,0,0,23.8762
12960510, 7:44:00, 7:44:00,8056,18,,0,0,26.2106
12960510, 7:46:00, 7:46:00,8057,19,,0,0,27.3005
12960510, 7:09:00, 7:09:00,8040,2,,0,0,0.6698
12960510, 7:47:00, 7:47:00,8058,20,,1,0,28.136
12960510, 7:11:00, 7:11:00,8041,3,,0,0,1.0587
12960510, 7:12:00, 7:12:00,8042,4,,0,0,1.7103
12960510, 7:14:00, 7:14:00,8043,5,,0,0,2.7606
12960510, 7:17:00, 7:17:00,8044,6,,0,0,5.4806
12960510, 7:20:00, 7:20:00,8045,7,,0,0,7.4936
12960510, 7:21:00, 7:21:00,8046,8,,0,0,8.3399
12960510, 7:23:00, 7:23:00,8047,9,,0,0,9.577
12960511, 7:05:00, 7:05:00,8039,1,,0,0,
12960511, 7:23:00, 7:23:00,8048,10,,0,0,11.2779
12960511, 7:24:00, 7:24:00,8049,11,,0,0,12.071
12960511, 7:26:00, 7:26:00,8050,12,,0,0,13.3735
12960511, 7:29:00, 7:29:00,8051,13,,0,0,15.8556
12960511, 7:32:00, 7:32:00,8052,14,,0,0,17.8544
12960511, 7:35:00, 7:35:00,8053,15,,0,0,20.7834
12960511, 7:36:00, 7:36:00,8054,16,,0,0,21.3876
12960511, 7:39:00, 7:39:00,8055,17,,0,0,23.8762
12960511, 7:42:00, 7:42:00,8056,18,,0,0,26.2106
12960511, 7:43:00, 7:43:00,8057,19,,0,0,27.3005
12960511, 7:07:00, 7:07:00,8040,2,,0,0,0.6698
12960511, 7:45:00, 7:45:00,8058,20,,1,0,28.136
12960511, 7:08:00, 7:08:00,8041,3,,0,0,1.0587
12960511, 7:10:00, 7:10:00,8042,4,,0,0,1.7103
12960511, 7:12:00, 7:12:00,8043,5,,0,0,2.7606
12960511, 7:15:00, 7:15:00,8044,6,,0,0,5.4806
12960511, 7:17:00, 7:17:00,8045,7,,0,0,7.4936
12960511, 7:19:00, 7:19:00,8046,8,,0,0,8.3399
12960511, 7:21:00, 7:21:00,8047,9,,0,0,9.577
12960512, 7:03:00, 7:03:00,8039,1,,0,0,
12960512, 7:21:00, 7:21:00,8048,10,,0,0,11.2779
12960512, 7:22:00, 7:22:00,8049,11,,0,0,12.071
12960512, 7:24:00, 7:24:00,8050,12,,0,0,13.3735
12960512, 7:27:00, 7:27:00,8051,13,,0,0,15.8556
12960512, 7:29:00, 7:29:00,8052,14,,0,0,17.8544
12960512, 7:32:00, 7:32:00,8053,15,,0,0,20.7834
12960512, 7:34:00, 7:34:00,8054,16,,0,0,21.3876
12960512, 7:37:00, 7:37:00,8580,17,,0,0,23.9942
12960512, 7:39:00, 7:39:00,8578,18,,0,0,25.1103
12960512, 7:43:00, 7:43:00,8746,19,,0,0,27.2062
12960512, 7:05:00, 7:05:00,8040,2,,0,0,0.6698
12960512, 7:45:00, 7:45:00,8747,20,,1,0,28.8865
12960512, 7:06:00, 7:06:00,8041,3,,0,0,1.0587
12960512, 7:08:00, 7:08:00,8042,4,,0,0,1.7103
12960512, 7:10:00, 7:10:00,8043,5,,0,0,2.7606
12960512, 7:13:00, 7:13:00,8044,6,,0,0,5.4806
12960512, 7:15:00, 7:15:00,8045,7,,0,0,7.4936
12960512, 7:17:00, 7:17:00,8046,8,,0,0,8.3399
12960512, 7:18:00, 7:18:00,8047,9,,0,0,9.577
12960513, 7:01:00, 7:01:00,8039,1,,0,0,
12960513, 7:18:00, 7:18:00,8048,10,,0,0,11.2779
12960513, 7:20:00, 7:20:00,8049,11,,0,0,12.071
12960513, 7:22:00, 7:22:00,8050,12,,0,0,13.3735
12960513, 7:25:00, 7:25:00,8051,13,,0,0,15.8556
12960513, 7:27:00, 7:27:00,8052,14,,0,0,17.8544
12960513, 7:30:00, 7:30:00,8053,15,,0,0,20.7834
12960513, 7:32:00, 7:32:00,8054,16,,0,0,21.3876
12960513, 7:34:00, 7:34:00,8055,17,,0,0,23.8762
12960513, 7:37:00, 7:37:00,8056,18,,0,0,26.2106
12960513, 7:39:00, 7:39:00,8057,19,,0,0,27.3005
12960513, 7:03:00, 7:03:00,8040,2,,0,0,0.6698
12960513, 7:40:00, 7:40:00,8058,20,,1,0,28.136
12960513, 7:04:00, 7:04:00,8041,3,,0,0,1.0587
12960513, 7:05:00, 7:05:00,8042,4,,0,0,1.7103
12960513, 7:08:00, 7:08:00,8043,5,,0,0,2.7606
12960513, 7:11:00, 7:11:00,8044,6,,0,0,5.4806
12960513, 7:13:00, 7:13:00,8045,7,,0,0,7.4936
12960513, 7:14:00, 7:14:00,8046,8,,0,0,8.3399
12960513, 7:16:00, 7:16:00,8047,9,,0,0,9.577
12960514, 6:59:00, 6:59:00,8039,1,,0,0,
12960514, 7:16:00, 7:16:00,8048,10,,0,0,11.2779
12960514, 7:18:00, 7:18:00,8049,11,,0,0,12.071
12960514, 7:19:00, 7:19:00,8050,12,,0,0,13.3735
12960514, 7:22:00, 7:22:00,8051,13,,0,0,15.8556
12960514, 7:25:00, 7:25:00,8052,14,,0,0,17.8544
12960514, 7:28:00, 7:28:00,8053,15,,0,0,20.7834
12960514, 7:29:00, 7:29:00,8054,16,,0,0,21.3876
12960514, 7:32:00, 7:32:00,8055,17,,0,0,23.8762
12960514, 7:35:00, 7:35:00,8056,18,,0,0,26.2106
12960514, 7:37:00, 7:37:00,8057,19,,0,0,27.3005
12960514, 7:01:00, 7:01:00,8040,2,,0,0,0.6698
12960514, 7:38:00, 7:38:00,8058,20,,1,0,28.136
12960514, 7:02:00, 7:02:00,8041,3,,0,0,1.0587
12960514, 7:03:00, 7:03:00,8042,4,,0,0,1.7103
12960514, 7:05:00, 7:05:00,8043,5,,0,0,2.7606
12960514, 7:09:00, 7:09:00,8044,6,,0,0,5.4806
12960514, 7:11:00, 7:11:00,8045,7,,0,0,7.4936
12960514, 7:12:00, 7:12:00,8046,8,,0,0,8.3399
12960514, 7:14:00, 7:14:00,8047,9,,0,0,9.577
12960515, 6:57:00, 6:57:00,8039,1,,0,0,
12960515, 7:14:00, 7:14:00,8048,10,,0,0,11.2779
12960515, 7:15:00, 7:15:00,8049,11,,0,0,12.071
12960515, 7:17:00, 7:17:00,8050,12,,0,0,13.3735
12960515, 7:20:00, 7:20:00,8051,13,,0,0,15.8556
12960515, 7:23:00, 7:23:00,8052,14,,0,0,17.8544
12960515, 7:26:00, 7:26:00,8053,15,,0,0,20.7834
12960515, 7:27:00, 7:27:00,8054,16,,0,0,21.3876
12960515, 7:30:00, 7:30:00,8580,17,,0,0,23.9942
12960515, 7:32:00, 7:32:00,8578,18,,0,0,25.1103
12960515, 7:36:00, 7:36:00,8746,19,,0,0,27.2062
12960515, 6:58:00, 6:58:00,8040,2,,0,0,0.6698
12960515, 7:38:00, 7:38:00,8747,20,,1,0,28.8865
12960515, 7:00:00, 7:00:00,8041,3,,0,0,1.0587
12960515, 7:01:00, 7:01:00,8042,4,,0,0,1.7103
12960515, 7:03:00, 7:03:00,8043,5,,0,0,2.7606
12960515, 7:06:00, 7:06:00,8044,6,,0,0,5.4806
12960515, 7:09:00, 7:09:00,8045,7,,0,0,7.4936
12960515, 7:10:00, 7:10:00,8046,8,,0,0,8.3399
12960515, 7:12:00, 7:12:00,8047,9,,0,0,9.577
12960516, 6:54:00, 6:54:00,8039,1,,0,0,
12960516, 7:12:00, 7:12:00,8048,10,,0,0,11.2779
12960516, 7:13:00, 7:13:00,8049,11,,0,0,12.071
12960516, 7:15:00, 7:15:00,8050,12,,0,0,13.3735
12960516, 7:18:00, 7:18:00,8051,13,,0,0,15.8556
12960516, 7:20:00, 7:20:00,8052,14,,0,0,17.8544
12960516, 7:24:00, 7:24:00,8053,15,,0,0,20.7834
12960516, 7:25:00, 7:25:00,8054,16,,0,0,21.3876
12960516, 7:28:00, 7:28:00,8055,17,,0,0,23.8762
12960516, 7:31:00, 7:31:00,8056,18,,0,0,26.2106
12960516, 7:32:00, 7:32:00,8057,19,,0,0,27.3005
12960516, 6:56:00, 6:56:00,8040,2,,0,0,0.6698
12960516, 7:34:00, 7:34:00,8058,20,,1,0,28.136
12960516, 6:57:00, 6:57:00,8041,3,,0,0,1.0587
12960516, 6:59:00, 6:59:00,8042,4,,0,0,1.7103
12960516, 7:01:00, 7:01:00,8043,5,,0,0,2.7606
12960516, 7:04:00, 7:04:00,8044,6,,0,0,5.4806
12960516, 7:06:00, 7:06:00,8045,7,,0,0,7.4936
12960516, 7:08:00, 7:08:00,8046,8,,0,0,8.3399
12960516, 7:10:00, 7:10:00,8047,9,,0,0,9.577
12960517, 6:52:00, 6:52:00,8039,1,,0,0,
12960517, 7:09:00, 7:09:00,8048,10,,0,0,11.2779
12960517, 7:11:00, 7:11:00,8049,11,,0,0,12.071
12960517, 7:13:00, 7:13:00,8050,12,,0,0,13.3735
12960517, 7:16:00, 7:16:00,8051,13,,0,0,15.8556
12960517, 7:18:00, 7:18:00,8052,14,,0,0,17.8544
12960517, 7:21:00, 7:21:00,8053,15,,0,0,20.7834
12960517, 7:23:00, 7:23:00,8054,16,,0,0,21.3876
12960517, 7:26:00, 7:26:00,8055,17,,0,0,23.8762
12960517, 7:28:00, 7:28:00,8056,18,,0,0,26.2106
12960517, 7:30:00, 7:30:00,8057,19,,0,0,27.3005
12960517, 6:54:00, 6:54:00,8040,2,,0,0,0.6698
12960517, 7:32:00, 7:32:00,8058,20,,1,0,28.136
12960517, 6:55:00, 6:55:00,8041,3,,0,0,1.0587
12960517, 6:57:00, 6:57:00,8042,4,,0,0,1.7103
12960517, 6:59:00, 6:59:00,8043,5,,0,0,2.7606
12960517, 7:02:00, 7:02:00,8044,6,,0,0,5.4806
12960517, 7:04:00, 7:04:00,8045,7,,0,0,7.4936
12960517, 7:06:00, 7:06:00,8046,8,,0,0,8.3399
12960517, 7:07:00, 7:07:00,8047,9,,0,0,9.577
